Cycle,Capacity
2082,4.2082789
2091,4.2076957
2100,4.2071125
2109,4.206739
2118,4.2063655
2127,4.205992
2136,4.2056185
2145,4.205245
2155,4.20483
2164,4.2044565
2173,4.204083
2182,4.2037095
2191,4.203336
2200,4.2029625
2209,4.2010545
2218,4.1991465
2227,4.1972385
2236,4.1953305
2245,4.1934225
2255,4.1913025
2264,4.1893945
2273,4.1874865
2282,4.1855785
2291,4.1836705
2300,4.1817625
2305,4.18069318181818
2310,4.17962386363636
2315,4.17855454545455
2320,4.17748522727273
2325,4.17641590909091
2330,4.17534659090909
2335,4.17427727272727
2340,4.17320795454545
2345,4.17213863636364
2350,4.17106931818182
2355,4.17
2359,4.16888888888889
2363,4.16777777777778
2367,4.16666666666667
2371,4.16555555555555
2375,4.16444444444444
2380,4.16305555555556
2384,4.16194444444444
2388,4.16083333333333
2392,4.15972222222222
2396,4.15861111111111
2400,4.1575
2409,4.157112325
2418,4.15672465
2427,4.156336975
2436,4.1559493
2445,4.155561625
2455,4.155130875
2464,4.1547432
2473,4.154355525
2482,4.15396785
2491,4.153580175
2500,4.1531925
2509,4.15071075
2518,4.148229
2527,4.14574725
2536,4.1432655
2545,4.14078375
2555,4.13802625
2564,4.1355445
2573,4.13306275
2582,4.130581
2591,4.12809925
2600,4.1256175
2609,4.1240164
2618,4.1224153
2627,4.1208142
2636,4.1192131
2645,4.117612
2655,4.115833
2664,4.1142319
2673,4.1126308
2682,4.1110297
2691,4.1094286
2700,4.1078275
2709,4.10700895
2718,4.1061904
2727,4.10537185
2736,4.1045533
2745,4.10373475
2755,4.10282525
2764,4.1020067
2773,4.10118815
2782,4.1003696
2791,4.09955105
2800,4.0987325
2809,4.097125775
2818,4.09551905
2827,4.093912325
2836,4.0923056
2845,4.090698875
2855,4.088913625
2864,4.0873069
2873,4.085700175
2882,4.08409345
2891,4.082486725
2900,4.08088
2910,4.0795752173913
2921,4.07813995652174
2931,4.07683517391304
2942,4.07539991304348
2952,4.07409513043478
2963,4.07265986956522
2973,4.07135508695652
2984,4.06991982608696
2994,4.06861504347826
3005,4.0671797826087
3015,4.065875
3025,4.06171717391304
3036,4.05714356521739
3046,4.05298573913043
3057,4.04841213043478
3067,4.04425430434783
3078,4.03968069565217
3088,4.03552286956522
3099,4.03094926086957
3109,4.02679143478261
3120,4.02221782608696
3130,4.01806
3151,4.01543020652174
3172,4.01280041304348
3193,4.01017061956522
3214,4.00754082608696
3235,4.0049110326087
3255,4.0024064673913
3276,3.99977667391304
3297,3.99714688043478
3318,3.99451708695652
3339,3.99188729347826
3360,3.9892575
3371,3.98784491666667
3382,3.98643233333333
3393,3.98501975
3404,3.98360716666667
3415,3.98219458333333
3425,3.98091041666667
3436,3.97949783333333
3447,3.97808525
3458,3.97667266666667
3469,3.97526008333333
3480,3.9738475
3491,3.97224127083333
3502,3.97063504166667
3513,3.9690288125
3524,3.96742258333333
3535,3.96581635416667
3545,3.96435614583333
3556,3.96274991666667
3567,3.9611436875
3578,3.95953745833333
3589,3.95793122916667
3600,3.956325
3614,3.95215206666667
3627,3.9482772
3641,3.94410426666667
3655,3.93993133333333
3668,3.93605646666667
3682,3.93188353333333
3695,3.92800866666667
3709,3.92383573333333
3723,3.9196628
3736,3.91578793333333
3750,3.911615
3773,3.90774318
3795,3.9040397
3818,3.90016788
3841,3.89629606
3864,3.89242424
3886,3.88872076
3909,3.88484894
3932,3.88097712
3955,3.8771053
3977,3.87340182
4000,3.86953
4023,3.86220657
4045,3.85520155
4068,3.84787812
4091,3.84055469
4114,3.83323126
4136,3.82622624
4159,3.81890281
4182,3.81157938
4205,3.80425595
4227,3.79725093
4250,3.7899275
4273,3.7962295
4295,3.8022575
4318,3.8085595
4341,3.8148615
4364,3.8211635
4386,3.8271915
4409,3.8334935
4432,3.8397955
4455,3.8460975
4477,3.8521255
4500,3.8584275
