Cycle,Capacity
410,4.17462532608696
412,4.17000336956522
414,4.16538141304348
416,4.16075945652174
418,4.1561375
420,4.15102445652174
422,4.14591141304348
424,4.14079836956522
426,4.13568532608696
428,4.1305722826087
431,4.1229027173913
433,4.11778967391304
435,4.11267663043478
437,4.10756358695652
439,4.10245054347826
441,4.0973375
443,4.09146402173913
445,4.08559054347826
447,4.07971706521739
449,4.07384358695652
451,4.06797010869565
454,4.05915989130435
456,4.05328641304348
458,4.04741293478261
460,4.04153945652174
462,4.03566597826087
464,4.0297925
466,4.04740735507246
468,4.06502221014493
470,4.08263706521739
472,4.10025192028985
474,4.11786677536232
477,4.14428905797101
479,4.16190391304348
481,4.17951876811594
483,4.1971336231884
485,4.21474847826087
487,4.23236333333333
490,4.23063876190476
493,4.22891419047619
497,4.22661476190476
500,4.22489019047619
503,4.22316561904762
506,4.22144104761904
509,4.21971647619047
512,4.2179919047619
516,4.21569247619047
519,4.2139679047619
522,4.21224333333333
524,4.18223
526,4.15221666666666
528,4.12220333333333
530,4.09219
532,4.06217666666666
535,4.01715666666666
537,3.98714333333333
539,3.95713
541,3.92711666666667
543,3.89710333333333
545,3.86709
547,3.86042586956522
549,3.85376173913044
551,3.84709760869565
553,3.84043347826087
555,3.83376934782609
558,3.82377315217391
560,3.81710902173913
562,3.81044489130435
564,3.80378076086956
566,3.79711663043478
568,3.7904525
570,3.77932576086957
572,3.76819902173913
574,3.7570722826087
576,3.74594554347826
578,3.73481880434783
581,3.71812869565217
583,3.70700195652174
585,3.6958752173913
587,3.68474847826087
589,3.67362173913043
591,3.662495
593,3.64971652173913
595,3.63693804347826
597,3.62415956521739
599,3.61138108695652
601,3.59860260869565
604,3.57943489130435
606,3.56665641304348
608,3.55387793478261
610,3.54109945652174
612,3.52832097826087
614,3.5155425
616,3.49539902173913
618,3.47525554347826
620,3.45511206521739
622,3.43496858695652
624,3.41482510869565
627,3.38460989130435
629,3.36446641304348
631,3.34432293478261
633,3.32417945652174
635,3.30403597826087
637,3.2838925
639,3.26768532608696
641,3.25147815217391
643,3.23527097826087
645,3.21906380434783
647,3.20285663043478
650,3.17854586956522
652,3.16233869565217
654,3.14613152173913
656,3.12992434782609
658,3.11371717391304
660,3.09751
662,3.08612869565217
664,3.07474739130435
666,3.06336608695652
668,3.0519847826087
670,3.04060347826087
673,3.02353152173913
675,3.0121502173913
677,3.00076891304348
679,2.98938760869565
681,2.97800630434783
683,2.966625
685,2.99799847826087
687,3.02937195652174
689,3.06074543478261
691,3.09211891304348
693,3.12349239130435
696,3.17055260869565
698,3.20192608695652
700,3.23329956521739
702,3.26467304347826
704,3.29604652173913
706,3.32742
708,3.27421739130435
710,3.2210147826087
712,3.16781217391304
714,3.11460956521739
716,3.06140695652174
719,2.98160304347826
721,2.92840043478261
723,2.87519782608696
725,2.8219952173913
727,2.76879260869565
729,2.71559
731,2.70161282608696
733,2.68763565217391
735,2.67365847826087
737,2.65968130434783
739,2.64570413043478
742,2.62473836956522
744,2.61076119565217
746,2.59678402173913
748,2.58280684782609
750,2.56882967391304
752,2.5548525
