Cycle,Capacity
2018,3.90508853846154
2030,3.90333561538462
2042,3.90158269230769
2053,3.89997584615385
2065,3.89822292307692
2077,3.89647
2083,3.89393430769231
2089,3.89139861538462
2095,3.88886292307692
2101,3.88632723076923
2107,3.88379153846154
2112,3.88167846153846
2118,3.87914276923077
2124,3.87660707692308
2130,3.87407138461538
2136,3.87153569230769
2142,3.869
2148,3.86862676926154
2154,3.86825353852308
2160,3.86788030778462
2166,3.86750707704615
2172,3.86713384630769
2177,3.86682282069231
2183,3.86644958995385
2189,3.86607635921538
2195,3.86570312847692
2201,3.86532989773846
2207,3.864956667
2213,3.8621502054
2219,3.8593437438
2225,3.8565372822
2231,3.8537308206
2237,3.850924359
2242,3.848585641
2248,3.8457791794
2254,3.8429727178
2260,3.8401662562
2266,3.8373597946
2272,3.834553333
2278,3.83258427053125
2284,3.8306152080625
2289,3.82897432267188
2295,3.82700526020313
2301,3.82503619773437
2307,3.82306713526563
2313,3.82109807279688
2319,3.81912901032813
2324,3.8174881249375
2330,3.81551906246875
2336,3.81355
2344,3.81014051848889
2352,3.80673103697778
2361,3.80289537027778
2369,3.79948588876667
2377,3.79607640725556
2385,3.79266692574444
2393,3.78925744423333
2401,3.78584796272222
2410,3.78201229602222
2418,3.77860281451111
2426,3.775193333
2435,3.77251103303
2444,3.76982873306
2453,3.76714643309
2462,3.76446413312
2471,3.76178183315
2481,3.75880149985
2490,3.75611919988
2499,3.75343689991
2508,3.75075459994
2517,3.74807229997
2526,3.74539
