Cycle,TimeCurrentTimetable_sigstats_ClearanceFactor,TimeCurrentTimetable_sigstats_CrestFactor,TimeCurrentTimetable_sigstats_ImpulseFactor,TimeCurrentTimetable_sigstats_Kurtosis,TimeCurrentTimetable_sigstats_Mean,TimeCurrentTimetable_sigstats_PeakValue,TimeCurrentTimetable_sigstats_RMS,TimeCurrentTimetable_sigstats_SINAD,TimeCurrentTimetable_sigstats_SNR,TimeCurrentTimetable_sigstats_ShapeFactor,TimeCurrentTimetable_sigstats_Skewness,TimeCurrentTimetable_sigstats_Std,TimeVoltageTimetable_sigstats_ClearanceFactor,TimeVoltageTimetable_sigstats_CrestFactor,TimeVoltageTimetable_sigstats_ImpulseFactor,TimeVoltageTimetable_sigstats_Kurtosis,TimeVoltageTimetable_sigstats_Mean,TimeVoltageTimetable_sigstats_PeakValue,TimeVoltageTimetable_sigstats_RMS,TimeVoltageTimetable_sigstats_SINAD,TimeVoltageTimetable_sigstats_SNR,TimeVoltageTimetable_sigstats_ShapeFactor,TimeVoltageTimetable_sigstats_Skewness,TimeVoltageTimetable_sigstats_Std
95,1.15324311193332,1.08298392302344,1.12034685766845,5.91784049131411,1.33899098811321,1.5,1.38512472612488,-8.41298223084372,-7.87860792294941,1.03448117170701,-2.08270674110288,0.354718971302908,1.0551271032975,1.05326888633803,1.05450133197042,2.1460696820775,3.9829933409434,4.19996,3.98764880229314,37.9762148054995,37.9756154349079,1.00116947840121,-0.494531512670847,0.19268684294204
100,1.15766506565788,1.08538938364281,1.12383664353487,5.66478632002341,1.33471355345912,1.5,1.38199251126417,-8.19070087357294,-7.59695164257927,1.0354225501663,-2.03063640403714,0.358954334793639,1.05327792847473,1.0514897790643,1.05267544789418,2.18334793864247,3.98979572327044,4.19996,3.99429465090707,37.7697320277577,37.7681111176852,1.00112760851649,-0.526489193796962,0.189824014948195
106,1.15803888629239,1.08555892425124,1.12410362412703,5.65414186602706,1.33439724054309,1.5,1.38177698275776,-8.24980119855907,-7.70985942610278,1.03550665772375,-2.02806576345949,0.359304351032413,1.05284286944637,1.05107369503995,1.05224673144799,2.20255424070012,3.99142737793191,4.19996,3.99588161387815,37.8333456881243,37.8318842118294,1.00111599416409,-0.536987025704211,0.188894816824032
111,1.15835040348781,1.0857002080916,1.12432610795382,5.64527148769676,1.33413364644639,1.5,1.38159737566909,-8.29905146938084,-7.8039492457057,1.03557674735496,-2.02592356297811,0.359596031231391,1.05248032025606,1.05072695835299,1.05188946774283,2.21855949241482,3.99278709014981,4.19996,3.99720408302071,37.8863570717631,37.8850284569496,1.00110631553709,-0.545735218960251,0.188120485053897
117,1.15872422412232,1.08586974870003,1.12459308854598,5.63462703370041,1.33381733353036,1.5,1.38138184716268,-8.35815179436696,-7.91685702922921,1.03566085491242,-2.02335292240046,0.359946047470165,1.0520452612277,1.05031087432864,1.05146075129664,2.23776579447246,3.99441874481129,4.19996,3.99879104599178,37.9499707321297,37.9488015510938,1.00109470118469,-0.5562330508675,0.187191286929734
122,1.15903574131774,1.08601103254039,1.12481557237277,5.62575665537011,1.33355373943367,1.5,1.38120224007401,-8.40740206518874,-8.01094684883213,1.03573094454363,-2.02121072191909,0.360237727669144,1.05168271203739,1.04996413764168,1.05110348759149,2.25377104618717,3.99577845702918,4.19996,4.00011351513435,38.0029821157686,38.001945796214,1.00108502255769,-0.56498124412354,0.186416955159598
128,1.15940956195225,1.08618057314882,1.12508255296493,5.61511220137376,1.33323742651763,1.5,1.3809867115676,-8.46650239017486,-8.12385463235563,1.03581505210108,-2.01864008134144,0.360587743907918,1.05124765300903,1.04954805361733,1.0506747711453,2.27297734824481,3.99741011169066,4.19996,4.00170047810542,38.0665957761352,38.0657188903583,1.00107340820529,-0.575479076030789,0.185487757035436
133,1.15972107914767,1.08632185698918,1.12530503679172,5.60624182304346,1.33297383242094,1.5,1.38080710447893,-8.51575266099664,-8.21794445195856,1.03588514173229,-2.01649788086006,0.360879424106896,1.05088510381872,1.04920131693038,1.05031750744014,2.28898259995952,3.99876982390855,4.19996,4.00302294724799,38.119607159774,38.1188631354784,1.0010637295783,-0.584227269286829,0.1847134252653
139,1.16009489978218,1.08649139759762,1.12557201738388,5.59559736904711,1.3326575195049,1.5,1.38059157597252,-8.57485298598276,-8.33085223548206,1.03596924928974,-2.01392724028241,0.36122944034567,1.05045004479036,1.04878523290603,1.04988879099395,2.30818890201716,4.00040147857003,4.19996,4.00460991021906,38.1832208201406,38.1826362296227,1.0010521152259,-0.594725101194078,0.183784227141138
144,1.1604064169776,1.08663268143798,1.12579450121067,5.58672699071681,1.33239392540821,1.5,1.38041196888385,-8.62410325680453,-8.42494205508499,1.03603933892095,-2.01178503980104,0.361521120544649,1.05008749560005,1.04843849621907,1.0495315272888,2.32419415373187,4.00176119078792,4.19996,4.00593237936163,38.2362322037795,38.2357804747429,1.0010424365989,-0.603473294450118,0.183009895371002
150,1.16078023761211,1.08680222204641,1.12606148180283,5.57608253672046,1.33207761249218,1.5,1.38019644037744,-8.68320358179066,-8.53784983860849,1.03612344647841,-2.00921439922339,0.361871136783423,1.04965243657169,1.04802241219472,1.04910281084261,2.34340045578951,4.0033928454494,4.19996,4.0075193423327,38.2998458641461,38.2995535688871,1.0010308222465,-0.613971126357367,0.182080697246839
155,1.16109175480753,1.08694350588677,1.12628396562962,5.56721215839016,1.33181401839548,1.5,1.38001683328877,-8.73245385261243,-8.63193965821142,1.03619353610962,-2.00707219874201,0.362162816982401,1.04928988738138,1.04767567550776,1.04874554713745,2.35940570750421,4.0047525576673,4.19996,4.00884181147526,38.3528572477849,38.3526978140073,1.0010211436195,-0.622719319613407,0.181306365476704
161,1.16146557544204,1.0871130464952,1.12655094622178,5.55656770439381,1.33149770547945,1.5,1.37980130478236,-8.79155417759856,-8.74484744173492,1.03627764366707,-2.00450155816436,0.362512833221175,1.04885482835302,1.04725959148341,1.04831683069126,2.37861200956186,4.00638421232877,4.19996,4.01042877444634,38.4164709081515,38.4164709081515,1.0010095292671,-0.633217151520656,0.180377167352541
166,1.16028539290015,1.08651650867158,1.12565390620892,5.6007250129806,1.33256644877766,1.5,1.38056262878236,-8.85176086466442,-8.78924706234464,1.03601971294139,-2.01465156554683,0.361452346552566,1.04950709131124,1.04788803050401,1.04896118898252,2.34544488140177,4.00393669263436,4.19996,4.00803655354716,38.3914413554648,38.3914413554648,1.00102403729272,-0.614725558882279,0.181509286606047
170,1.15934124686664,1.08603927841268,1.12493627419863,5.63605085985003,1.33342144341623,1.5,1.38117168798235,-8.89992621431711,-8.82476675883241,1.03581336836085,-2.02277157145281,0.360603957217679,1.05002890167782,1.04839078172049,1.04947667561553,2.3189111788737,4.00197867687882,4.19996,4.00612277682781,38.3714177133155,38.3714177133155,1.00103564371321,-0.599932284771578,0.182414982008851
175,1.15816106432475,1.08544274058906,1.12403923418577,5.68020816843682,1.33449018671444,1.5,1.38193301198235,-8.96013290138296,-8.86916637944213,1.03555543763517,-2.03292157883529,0.359543470549071,1.05068116463604,1.0490192207411,1.05012103390679,2.28574405071361,3.99953115718441,4.19996,4.00373055592863,38.3463881606289,38.3463881606289,1.00105015173882,-0.581440692133202,0.183547101262357
179,1.15721691829124,1.08496551033016,1.12332160217548,5.71553401530625,1.335345181353,1.5,1.38254207118235,-9.00829825103565,-8.9046860759299,1.03534909305463,-2.04104158474127,0.358695081214184,1.05120297500262,1.04952197195758,1.0506365205398,2.25921034818554,3.99757314142888,4.19996,4.00181677920929,38.3263645184796,38.3263645184796,1.00106175815932,-0.5666474180225,0.184452796665162
184,1.15603673574936,1.08436897250654,1.12242456216262,5.75969132389304,1.33641392465121,1.5,1.38330339518234,-9.06850493810151,-8.94908569653962,1.03509116232896,-2.05119159212374,0.357634594545575,1.05185523796085,1.05015041097818,1.05128087883106,2.22604322002546,3.99512562173446,4.19996,3.9994245583101,38.3013349657929,38.3013349657929,1.00107626618493,-0.548155825384124,0.185584915918668
188,1.15509258971584,1.08389174224764,1.12170693015234,5.79501717076247,1.33726891928978,1.5,1.38391245438234,-9.11667028775419,-8.98460539302739,1.03488481774841,-2.05931159802972,0.356786205210688,1.05237704832742,1.05065316219466,1.05179636546406,2.19950951749738,3.99316760597893,4.19996,3.99751078159076,38.2813113236436,38.2813113236436,1.00108787260543,-0.533362551273422,0.186490611321472
193,1.15391240717396,1.08329520442402,1.12080989013948,5.83917447934926,1.33833766258799,1.5,1.38467377838233,-9.17687697482005,-9.02900501363711,1.03462688702274,-2.06946160541219,0.355725718542079,1.05302931128565,1.05128160121526,1.05244072375532,2.1663423893373,3.99072008628451,4.19996,3.99511856069158,38.2562817709569,38.2562817709569,1.00110238063104,-0.514870958635046,0.187622730574978
197,1.15296826114045,1.08281797416512,1.12009225812919,5.87450032621869,1.33919265722655,1.5,1.38528283758233,-9.22504232447274,-9.06452471012488,1.0344205424422,-2.07758161131817,0.354877329207192,1.05355112165223,1.05178435243174,1.05295621038833,2.13980868680923,3.98876207052898,4.19996,3.99320478397223,38.2362581288076,38.2362581288076,1.00111398705154,-0.500077684524345,0.188528425977783
202,1.15178807859856,1.0822214363415,1.11919521811633,5.91865763480548,1.34026140052476,1.5,1.38604416158233,-9.2852490115386,-9.1089243307346,1.03416261171652,-2.08773161870065,0.353816842538584,1.05420338461045,1.05241279145235,1.05360056867959,2.10664155864914,3.98631455083457,4.19996,3.99081256307305,38.211228576121,38.211228576121,1.00112849507715,-0.481586091885968,0.189660545231289
206,1.15084393256505,1.0817442060826,1.11847758610604,5.95398348167491,1.34111639516333,1.5,1.38665322078232,-9.33341436119128,-9.14444402722237,1.03395626713598,-2.09585162460663,0.352968453203697,1.05472519497703,1.05291554266883,1.0541160553126,2.08010785612107,3.98435653507903,4.19996,3.9888987863537,38.1912049339717,38.1912049339717,1.00114010149764,-0.466792817775267,0.190566240634093
211,1.14966375002316,1.08114766825898,1.11758054609318,5.9981407902617,1.34218513846154,1.5,1.38741454478232,-9.39362104825714,-9.18884364783209,1.0336983364103,-2.1060016319891,0.351907966535088,1.05537745793525,1.05354398168943,1.05476041360386,2.04694072796098,3.98190901538462,4.19996,3.98650656545452,38.166175381285,38.166175381285,1.00115460952326,-0.44830122513689,0.191698359887599
216,1.14948286271121,1.08108219744142,1.11745912511489,6.00519857531121,1.34236336797822,1.500036,1.38753193116911,-9.11982385614438,-8.93552419576183,1.03364859624069,-2.10751548726308,0.35168716324388,1.05563446928906,1.05378978008921,1.0550136897067,2.03810514125969,3.98095514334468,4.19996,3.98557865341805,38.2432872674066,38.2432138827157,1.00116142191767,-0.442832159661809,0.192207606025059
220,1.14933815286164,1.08102982078738,1.11736198833226,6.01084480335081,1.34250595159156,1.5000648,1.38762584027854,-8.90078610245416,-8.73286863410562,1.033608804105,-2.10872657148226,0.351510520610914,1.05584007837211,1.05398641880903,1.05521631058898,2.03103667189865,3.98019204571273,4.19996,3.98483632378887,38.3049767763039,38.3048446838602,1.0011668718332,-0.438456907281745,0.192615002935026
225,1.14915726554969,1.08096434996982,1.11724056735397,6.01790258840032,1.34268418110824,1.5001008,1.38774322666533,-8.62698891034139,-8.47954918203536,1.03355906393539,-2.11024042675624,0.351289717319706,1.05609708972591,1.05423221720881,1.05546958669182,2.02220108519736,3.9792381736728,4.19996,3.9839084117524,38.3820886624256,38.3818831852908,1.00117368422762,-0.432987841806664,0.193124249072486
229,1.14901255570013,1.08091197331578,1.11714343057134,6.02354881643993,1.34282676472158,1.5001296,1.38783713577476,-8.40795115665118,-8.27689362037915,1.0335192717997,-2.11145151097542,0.35111307468674,1.05630269880896,1.05442885592863,1.0556722075741,2.01513261583633,3.97847507604085,4.19996,3.98316608212322,38.4437781713229,38.4435139864353,1.00117913414315,-0.428612589426599,0.193531645982453
234,1.14883166838818,1.08084650249822,1.11702200959306,6.03060660148944,1.34300499423826,1.5001656,1.38795452216155,-8.13415396453842,-8.02357416830889,1.03346953163009,-2.11296536624939,0.350892271395533,1.05655971016277,1.05467465432841,1.05592548367694,2.00629702913503,3.97752120400091,4.19996,3.98223817008675,38.5208900574445,38.520552487866,1.00118594653756,-0.423143523951518,0.194040892119913
238,1.14868695853861,1.08079412584418,1.11692487281042,6.03625282952904,1.3431475778516,1.5001944,1.38804843127099,-7.9151162108482,-7.82091860665268,1.03342973949441,-2.11417645046858,0.350715628762566,1.05676531924582,1.05487129304824,1.05612810455922,1.999228559774,3.97675810636896,4.19996,3.98149584045757,38.5825795663418,38.5821832890105,1.00119139645309,-0.418768271571454,0.19444828902988
243,1.14850607122666,1.08072865502662,1.11680345183214,6.04331061457855,1.34332580736828,1.5002304,1.38816581765778,-7.64131901873544,-7.56759915458242,1.0333799993248,-2.11569030574255,0.350494825471359,1.05702233059963,1.05511709144802,1.05638138066206,1.9903929730727,3.97580423432902,4.19996,3.9805679284211,38.6596914524634,38.6592217904412,1.0011982088475,-0.413299206096373,0.19495753516734
247,1.1483613613771,1.08067627837258,1.11670631504951,6.04895684261816,1.34346839098162,1.5002592,1.38825972676721,-7.42228126504522,-7.36494359292621,1.03334020718911,-2.11690138996173,0.350318182838393,1.05722793968267,1.05531373016784,1.05658400154434,1.98332450371167,3.97504113669707,4.19996,3.97982559879192,38.7213809613607,38.7208525915857,1.00120365876303,-0.408923953716308,0.195364932077307
252,1.14818047406515,1.08061080755502,1.11658489407122,6.05601462766767,1.3436466204983,1.5002952,1.388377113154,-7.14848407293246,-7.11162414085595,1.0332904670195,-2.11841524523571,0.350097379547185,1.05748495103648,1.05555952856762,1.05683727764718,1.97448891701038,3.97408726465714,4.19996,3.97889768675545,38.7984928474824,38.7978910930163,1.00121047115745,-0.403454888241227,0.195874178214767
256,1.14803576421558,1.08055843090098,1.11648775728859,6.06166085570727,1.34378920411164,1.500324,1.38847102226343,-6.92944631924225,-6.90896857919974,1.03325067488381,-2.11962632945489,0.349920736914219,1.05769056011953,1.05575616728744,1.05703989852946,1.96742044764934,3.97332416702519,4.19996,3.97815535712627,38.8601823563797,38.8595218941608,1.00121592107298,-0.399079635861163,0.196281575124735
261,1.14785487690363,1.08049296008342,1.1163663363103,6.06871864075678,1.34396743362832,1.50036,1.38858840865022,-6.65564912712948,-6.65564912712948,1.0332009347142,-2.12114018472887,0.349699933623011,1.05794757147334,1.05600196568722,1.0572931746323,1.95858486094805,3.97237029498525,4.19996,3.9772274450898,38.9372942425013,38.9365603955915,1.00122273346739,-0.393610570386082,0.196790821262194
266,1.1487581293657,1.0809592892762,1.11706823104544,6.02902076702269,1.34309567246133,1.500324,1.38795850921367,-6.85253460522561,-6.85253460522561,1.0334037469607,-2.11221580519338,0.350536698002702,1.05781628648218,1.05587322251251,1.05716271902423,1.96128576518912,3.97286103700008,4.19996,3.97771292326549,38.9584113979293,38.9577454842842,1.0012212591208,-0.396394159270771,0.196696082394944
270,1.14948073133535,1.08133235263042,1.11762974683355,5.99726246803541,1.34239826352775,1.5002952,1.38745458966443,-7.01004298770251,-7.01004298770251,1.0335659967579,-2.10507630156499,0.351206109506455,1.05771125848926,1.05577022797275,1.05705835453778,1.96344648858198,3.97325363061194,4.19996,3.97810130580604,38.9753051222717,38.9746935552384,1.00122007964353,-0.398621030378522,0.196620291301144
275,1.15038398379742,1.0817986818232,1.11833164156868,5.95756459430131,1.34152650236076,1.5002592,1.38682469022788,-7.20692846579864,-7.20692846579864,1.0337688090044,-2.0961519220295,0.352042873886147,1.0575799734981,1.05564148479804,1.05692789892971,1.96614739282305,3.97374437262677,4.19996,3.97858678398173,38.9964222776997,38.9958786439311,1.00121860529695,-0.401404619263211,0.196525552433894
279,1.15110658576708,1.08217174517743,1.11889315735679,5.92580629531404,1.34082909342717,1.5002304,1.38632077067864,-7.36443684827554,-7.36443684827554,1.0339310588016,-2.08901241840111,0.3527122853899,1.05747494550517,1.05553849025828,1.05682353444326,1.96830811621591,3.97413696623863,4.19996,3.97897516652228,39.0133160020421,39.0128267148852,1.00121742581968,-0.403631490370963,0.196449761340094
284,1.15200983822915,1.08263807437021,1.11959505209193,5.88610842157994,1.33995733226018,1.5001944,1.38569087124209,-7.56132232637167,-7.56132232637167,1.0341338710481,-2.08008803886563,0.353549049769591,1.05734366051401,1.05540974708357,1.05669307883519,1.97100902045698,3.97462770825346,4.19996,3.97946064469797,39.0344331574701,39.0340118035779,1.00121595147309,-0.406415079255652,0.196355022472844
288,1.1527324401988,1.08301113772443,1.12015656788004,5.85435012259267,1.3392599233266,1.5001656,1.38518695169286,-7.71883070884857,-7.71883070884857,1.03429612084529,-2.07294853523723,0.354218461273344,1.05723863252109,1.05530675254381,1.05658871434873,1.97316974384983,3.97502030186532,4.19996,3.97984902723852,39.0513268818125,39.0509598745321,1.00121477199582,-0.408641950363403,0.196279231379043
293,1.15363569266087,1.08347746691721,1.12085846261518,5.81465224885857,1.33838816215961,1.5001296,1.38455705225631,-7.9157161869447,-7.9157161869447,1.03449893309179,-2.06402415570175,0.355055225653035,1.05710734752993,1.0551780093691,1.05645825874066,1.9758706480909,3.97551104388015,4.19996,3.98033450541421,39.0724440372405,39.0721449632248,1.00121329764923,-0.411425539248092,0.196184492511793
297,1.15435829463053,1.08385053027144,1.12141997840329,5.7828939498713,1.33769075322602,1.5001008,1.38405313270707,-8.0732245694216,-8.0732245694216,1.03466118288899,-2.05688465207336,0.355724637156788,1.057002319537,1.05507501482934,1.05635389425421,1.97803137148376,3.97590363749201,4.19996,3.98072288795476,39.0893377615829,39.0890930341789,1.00121211817196,-0.413652410355844,0.196108701417993
302,1.1552615470926,1.08431685946422,1.12212187313842,5.7431960761372,1.33681899205903,1.5000648,1.38342323327052,-8.27011004751773,-8.27011004751773,1.03486399513549,-2.04796027253787,0.35656140153648,1.05687103454584,1.05494627165463,1.05622343864614,1.98073227572483,3.97639437950684,4.19996,3.98120836613045,39.1104549170109,39.1102781228716,1.00121064382538,-0.416435999240533,0.196013962550743
306,1.15598414906225,1.08468992281844,1.12268338892653,5.71143777714992,1.33612158312545,1.500036,1.38291931372128,-8.42761842999463,-8.42761842999463,1.03502624493269,-2.04082076890948,0.357230813040233,1.05676600655292,1.05484327711487,1.05611907415969,1.98289299911769,3.9767869731187,4.19996,3.981596748671,39.1273486413533,39.1272261938258,1.00120946434811,-0.418662870348284,0.195938171456943
311,1.15688740152432,1.08515625201122,1.12338528366167,5.67173990341583,1.33524982195846,1.5,1.38228941428473,-8.62450390809076,-8.62450390809076,1.03522905717919,-2.03189638937399,0.358067577419924,1.05663472156176,1.05471453394016,1.05598861855162,1.98559390335876,3.97727771513353,4.19996,3.98208222684669,39.1484657967813,39.1484112825185,1.00120799000152,-0.421446459232973,0.195843432589693
316,1.15764157950017,1.0855554561424,1.12397664313983,5.64249286716088,1.33455061588202,1.5,1.38178276551335,-8.56880673039909,-8.56880673039909,1.03539257188413,-2.02513814849237,0.358712285899323,1.05652054593474,1.05460284363296,1.05587525977267,1.98771098750565,3.9777051286948,4.19996,3.98250436142081,39.0639114679124,39.0634248572208,1.00120653446391,-0.423716450671016,0.195746107838257
320,1.15824492188085,1.08587481944734,1.12444973072236,5.61909523815693,1.33399125102086,1.5,1.38137744649624,-8.52424898824574,-8.52424898824574,1.03552338364808,-2.01973155578708,0.359228052682842,1.05642920543312,1.0545134913872,1.05578457274951,1.98940465482317,3.97804705954382,4.19996,3.98284206908011,38.9962680048172,38.9954357169825,1.00120537003383,-0.42553244382145,0.195668248037108
325,1.15899909985671,1.08627402357852,1.12504109020052,5.58984820190198,1.33329204494442,1.5,1.38087079772486,-8.46855181055407,-8.46855181055407,1.03568689835302,-2.01297331490546,0.359872761162241,1.05631502980609,1.05440180108001,1.05567121397057,1.99152173897006,3.9784744731051,4.19996,3.98326420365423,38.9117136759482,38.9104492916848,1.00120391449622,-0.427802435259493,0.195570923285672
329,1.15960244223739,1.08659338688346,1.12551417778305,5.56645057289802,1.33273268008327,1.5,1.38046547870775,-8.42399406840073,-8.42399406840073,1.03581771011698,-2.00756672220017,0.360388527945761,1.05622368930447,1.05431244883425,1.05558052694741,1.99321540628757,3.97881640395412,4.19996,3.98360191131353,38.8440702128531,38.8424601514466,1.00120275006613,-0.429618428409927,0.195493063484524
334,1.16035662021324,1.08699259101463,1.12610553726121,5.53720353664308,1.33203347400682,1.5,1.37995882993637,-8.36829689070905,-8.36829689070905,1.03598122482192,-2.00080848131855,0.36103323642516,1.05610951367745,1.05420075852705,1.05546716816846,1.99533249043447,3.97924381751539,4.19996,3.98402404588766,38.7595158839841,38.7574737261489,1.00120129452852,-0.43188841984797,0.195395738733088
338,1.16095996259392,1.08731195431958,1.12657862484374,5.51380590763912,1.33147410914567,1.5,1.37955351091927,-8.32373914855571,-8.32373914855571,1.03611203658587,-1.99540188861325,0.361549003208679,1.05601817317583,1.05411140628129,1.0553764811453,1.99702615775198,3.97958574836441,4.19996,3.98436175354695,38.691872420889,38.6894845859106,1.00120013009844,-0.433704412998404,0.195317878931939
343,1.16171414056977,1.08771115845075,1.1271699843219,5.48455887138418,1.33077490306922,1.5,1.37904686214789,-8.26804197086403,-8.26804197086403,1.03627555129081,-1.98864364773163,0.362193711688078,1.05590399754881,1.05399971597409,1.05526312236635,1.99914324189888,3.98001316192568,4.19996,3.98478388812108,38.60731809202,38.6044981606129,1.00119867456083,-0.435974404436447,0.195220554180503
347,1.16231748295045,1.08803052175569,1.12764307190443,5.46116124238022,1.33021553820807,1.5,1.37864154313078,-8.22348422871069,-8.22348422871069,1.03640636305477,-1.98323705502634,0.362709478471598,1.05581265704719,1.05391036372833,1.05517243534319,2.00083690921639,3.9803550927747,4.19996,3.98512159578038,38.5396746289249,38.5365090203747,1.00119751013074,-0.437790397586881,0.195142694379355
352,1.16307166092631,1.08842972588687,1.12823443138259,5.43191420612527,1.32951633213163,1.5,1.3781348943594,-8.16778705101902,-8.16778705101902,1.03656987775971,-1.97647881414472,0.363354186950997,1.05569848142016,1.05379867342114,1.05505907656425,2.00295399336328,3.98078250633598,4.19996,3.9855437303545,38.4551203000559,38.451522595077,1.00119605459313,-0.440060389024924,0.195045369627919
356,1.16367500330699,1.08874908919181,1.12870751896512,5.40851657712132,1.32895696727047,1.5,1.37772957534229,-8.12322930886568,-8.12322930886568,1.03670068952366,-1.97107222143943,0.363869953734516,1.05560714091854,1.05370932117538,1.05496838954109,2.0046476606808,3.981124437185,4.19996,3.9858814380138,38.3874768369607,38.3835334548387,1.00119489016305,-0.441876382175358,0.19496750982677
361,1.16442918128284,1.08914829332299,1.12929887844328,5.37926954086637,1.32825776119403,1.5,1.37722292657091,-8.067532131174,-8.067532131174,1.0368642042286,-1.96431398055781,0.364514662213915,1.05549296529152,1.05359763086818,1.05485503076214,2.00676474482769,3.98155185074627,4.19996,3.98630357258792,38.3029225080918,38.298547029541,1.00119343462544,-0.444146373613401,0.194870185075334
