Cycle,TimeCurrentTimetable_sigstats_ClearanceFactor,TimeCurrentTimetable_sigstats_CrestFactor,TimeCurrentTimetable_sigstats_ImpulseFactor,TimeCurrentTimetable_sigstats_Kurtosis,TimeCurrentTimetable_sigstats_Mean,TimeCurrentTimetable_sigstats_PeakValue,TimeCurrentTimetable_sigstats_RMS,TimeCurrentTimetable_sigstats_SINAD,TimeCurrentTimetable_sigstats_SNR,TimeCurrentTimetable_sigstats_ShapeFactor,TimeCurrentTimetable_sigstats_Skewness,TimeCurrentTimetable_sigstats_Std,TimeVoltageTimetable_sigstats_ClearanceFactor,TimeVoltageTimetable_sigstats_CrestFactor,TimeVoltageTimetable_sigstats_ImpulseFactor,TimeVoltageTimetable_sigstats_Kurtosis,TimeVoltageTimetable_sigstats_Mean,TimeVoltageTimetable_sigstats_PeakValue,TimeVoltageTimetable_sigstats_RMS,TimeVoltageTimetable_sigstats_SINAD,TimeVoltageTimetable_sigstats_SNR,TimeVoltageTimetable_sigstats_ShapeFactor,TimeVoltageTimetable_sigstats_Skewness,TimeVoltageTimetable_sigstats_Std
153,1.22710164392538,1.12529967347362,1.18005628836207,3.72923894945279,1.27118726535401,1.5,1.33301224381779,-5.19630961435724,-5.11317770556412,1.04864960473517,-1.50252206921206,0.401915605949879,1.04000515001818,1.03864684310327,1.03954616272149,2.71427675434651,4.04025810178571,4.20002,4.04375571423845,5.79774057434911,5.82404243160819,1.00086577444699,-0.845303121474024,0.168412093108967
160,1.23025515857919,1.1270462103461,1.18257149252259,3.66010544215268,1.2684222556391,1.5,1.33091259810844,-5.49465725284729,-5.4272559454613,1.04926619837481,-1.48215629009983,0.403789897282418,1.03939150629594,1.03805581734372,1.03894010238459,2.74377020214864,4.04260071428571,4.20002,4.04604447065999,6.3951842891857,6.3951842891857,1.00085186656256,-0.860566581463271,0.167213748964863
167,1.23180989107649,1.12785428644703,1.18378067040672,3.63501101262128,1.26714027628249,1.5,1.32996610836097,-5.13197098648463,-5.06134287749568,1.04958415742667,-1.47413606568714,0.404682138549154,1.03917864854382,1.03785077700032,1.03872987386996,2.75431133563968,4.04342062668728,4.20002,4.04684546741188,6.32333303641383,6.32333303641383,1.00084702592946,-0.866089540010284,0.166764550728941
175,1.23358672821627,1.12877780199094,1.18516258798858,3.6063316645854,1.26567515701779,1.5,1.32888440579244,-4.71747239635588,-4.6431565141064,1.04994753920023,-1.46497009492977,0.405701842853994,1.0389353825414,1.03761644517928,1.03848961271039,2.76635834534372,4.04435766943194,4.20002,4.04776089227118,6.24121731896027,6.24121731896027,1.00084149377734,-0.872401492635441,0.16625118131646
182,1.23514146071357,1.12958587809187,1.18637176587271,3.581237235054,1.26439317766118,1.5,1.32793791604497,-4.35478612999322,-4.27724344614078,1.05026549825209,-1.45694987051708,0.40659408412073,1.03872252478928,1.03741140483588,1.03827938419576,2.77689947883476,4.04517758183352,4.20002,4.04856188902307,6.1693660661884,6.1693660661884,1.00083665314423,-0.877924451182454,0.165801983080538
189,1.23669619321087,1.13039395419279,1.18758094375684,3.5561428055226,1.26311119830457,1.5,1.32699142629751,-3.99209986363056,-3.91133037817516,1.05058345730395,-1.44892964610439,0.407486325387465,1.03850966703716,1.03720636449247,1.03806915568113,2.7874406123258,4.04599749423509,4.20002,4.04936288577495,6.09751481341653,6.09751481341653,1.00083181251113,-0.883447409729467,0.165352784844617
196,1.23825092570817,1.13120203029372,1.18879012164096,3.53104837599121,1.26182921894796,1.5,1.32604493655004,-3.62941359726791,-3.54541731020954,1.05090141635581,-1.44090942169169,0.408378566654201,1.03829680928504,1.03700132414907,1.03785892716651,2.79798174581684,4.04681740663667,4.20002,4.05016388252684,6.02566356064466,6.02566356064466,1.00082697187802,-0.88897036827648,0.164903586608695
204,1.24002776284795,1.13212554583763,1.19017203922283,3.50236902795532,1.26036409968327,1.5,1.32496323398151,-3.21491500713915,-3.12723094682027,1.05126479812936,-1.43174345093433,0.409398270959042,1.03805354328261,1.03676699232803,1.03761866600693,2.81002875552088,4.04775444938132,4.20002,4.05107930738614,5.94354784319109,5.94354784319109,1.00082143972591,-0.895282320901637,0.164390217196214
211,1.24158249534525,1.13293362193856,1.19138121710695,3.47727459842393,1.25908212032666,1.5,1.32401674423404,-2.8522287407765,-2.76131787885465,1.05158275718122,-1.42372322652163,0.410290512225778,1.03784068553049,1.03656195198463,1.03740843749231,2.82056988901192,4.0485743617829,4.20002,4.05188030413803,5.87169659041922,5.87169659041922,1.0008165990928,-0.90080527944865,0.163941018960292
218,1.24313722784255,1.13374169803948,1.19259039499108,3.45218016889253,1.25780014097005,1.5,1.32307025448658,-2.48954247441384,-2.39540481088903,1.05190071623308,-1.41570300210894,0.411182753492513,1.03762782777837,1.03635691164122,1.03719820897768,2.83111102250296,4.04939427418447,4.20002,4.05268130088992,5.79984533764735,5.79984533764735,1.0008117584597,-0.906328237995663,0.163491820724371
225,1.24469196033985,1.13454977414041,1.19379957287521,3.42708573936113,1.25651816161344,1.5,1.32212376473911,-2.12685620805118,-2.02949174292341,1.05221867528494,-1.40768277769625,0.412074994759249,1.03741497002625,1.03615187129782,1.03698798046305,2.841652155994,4.05021418658605,4.20002,4.0534822976418,5.72799408487549,5.72799408487549,1.00080691782659,-0.911851196542676,0.163042622488449
233,1.24646879747963,1.13547328968432,1.19518149045707,3.39840639132525,1.25505304234874,1.5,1.32104206217058,-1.71235761792243,-1.61130537953413,1.0525820570585,-1.39851680693888,0.413094699064089,1.03717170402383,1.03591753947678,1.03674771930348,2.85369916569804,4.05115122933071,4.20002,4.0543977225011,5.64587836742192,5.64587836742192,1.00080138567447,-0.918163149167833,0.162529253075967
240,1.24802352997693,1.13628136578525,1.1963906683412,3.37331196179385,1.25377106299213,1.5,1.32009557242311,-1.34967135155977,-1.24539231156851,1.05290001611036,-1.39049658252619,0.413986940330825,1.03695884627171,1.03571249913338,1.03653749078885,2.86424029918908,4.05197114173228,4.20002,4.05519871925299,5.57402711465005,5.57402711465005,1.00079654504137,-0.923686107714846,0.162080054840046
249,1.24943637949385,1.13700970358454,1.19748835273522,3.35277560697694,1.25263234087656,1.5,1.31925539648644,-1.61674854301532,-1.52585110147889,1.05318909774897,-1.38359098865443,0.414747611069018,1.03675318071234,1.03551458342224,1.03633443703422,2.87422967522371,4.05276663897638,4.20002,4.05597528152168,5.6450709462186,5.6450709462186,1.00079172614445,-0.929002763428238,0.161613181979202
258,1.25084922901076,1.13773804138382,1.19858603712924,3.33223925216003,1.25149361876098,1.5,1.31841522054978,-1.88382573447088,-1.80630989138928,1.05347817938758,-1.37668539478267,0.415508281807212,1.03654751515297,1.0353166677111,1.0361313832796,2.88421905125834,4.05356213622047,4.20002,4.05675184379037,5.71611477778715,5.71611477778715,1.00078690724754,-0.934319419141629,0.161146309118358
267,1.25226207852768,1.13846637918311,1.19968372152326,3.31170289734312,1.25035489664541,1.5,1.31757504461311,-2.15090292592643,-2.08676868129966,1.0537672610262,-1.36977980091091,0.416268952545405,1.0363418495936,1.03511875199996,1.03592832952497,2.89420842729296,4.05435763346456,4.20002,4.05752840605906,5.78715860935571,5.78715860935571,1.00078208835062,-0.939636074855021,0.160679436257513
276,1.2536749280446,1.1391947169824,1.20078140591728,3.29116654252621,1.24921617452984,1.5,1.31673486867645,-2.41798011738198,-2.36722747121005,1.05405634266481,-1.36287420703915,0.417029623283598,1.03613618403423,1.03492083628882,1.03572527577035,2.90419780332759,4.05515313070866,4.20002,4.05830496832775,5.85820244092426,5.85820244092426,1.0007772694537,-0.944952730568412,0.160212563396669
285,1.25508777756151,1.13992305478168,1.2018790903113,3.2706301877093,1.24807745241427,1.5,1.31589469273978,-2.68505730883754,-2.64768626112043,1.05434542430342,-1.35596861316739,0.417790294021791,1.03593051847486,1.03472292057769,1.03552222201572,2.91418717936222,4.05594862795275,4.20002,4.05908153059644,5.92924627249281,5.92924627249281,1.00077245055678,-0.950269386281804,0.159745690535825
295,1.25665761035809,1.14073231900311,1.20309873963798,3.24781201569051,1.24681220561918,1.5,1.31496116392127,-2.98180974378815,-2.95930713879864,1.0546666261241,-1.34829573108765,0.418635483730895,1.03570200118667,1.03450301423198,1.0352966067328,2.92528648606736,4.05683251377953,4.20002,4.05994437756165,6.00818386312453,6.00818386312453,1.00076709622688,-0.956176781518905,0.159226942912665
304,1.258070459875,1.1414606568024,1.204196424032,3.2272756608736,1.24567348350361,1.5,1.3141209879846,-3.24888693524371,-3.23976592870902,1.05495570776271,-1.34139013721589,0.419396154469088,1.03549633562729,1.03430509852084,1.03509355297817,2.93527586210199,4.05762801102362,4.20002,4.06072093983034,6.07922769469308,6.07922769469308,1.00076227732996,-0.961493437232297,0.158760070051821
313,1.25948330939192,1.14218899460169,1.20529410842602,3.20673930605669,1.24453476138804,1.5,1.31328081204794,-3.51596412669926,-3.52022471861941,1.05524478940132,-1.33448454334413,0.420156825207281,1.03529067006792,1.0341071828097,1.03489049922355,2.94526523813662,4.05842350826772,4.20002,4.06149750209903,6.15027152626164,6.15027152626164,1.00075745843304,-0.966810092945688,0.158293197190977
322,1.26089615890884,1.14291733240098,1.20639179282004,3.18620295123978,1.24339603927247,1.5,1.31244063611127,-3.78304131815481,-3.80068350852979,1.05553387103994,-1.32757894947237,0.420917495945475,1.03508500450855,1.03390926709856,1.03468744546892,2.95525461417124,4.05921900551181,4.20002,4.06227406436772,6.22131535783019,6.22131535783019,1.00075263953612,-0.97212674865908,0.157826324330132
331,1.26230900842575,1.14364567020026,1.20748947721406,3.16566659642287,1.24225731715689,1.5,1.31160046017461,-4.05011850961037,-4.08114229844018,1.05582295267855,-1.32067335560061,0.421678166683668,1.03487933894918,1.03371135138742,1.0344843917143,2.96524399020587,4.06001450275591,4.20002,4.06305062663641,6.29235918939874,6.29235918939874,1.00074782063921,-0.977443404372471,0.157359451469288
340,1.26372185794267,1.14437400799955,1.20858716160808,3.14513024160596,1.24111859504132,1.5,1.31076028423794,-4.31719570106592,-4.36160108835056,1.05611203431716,-1.31376776172885,0.422438837421861,1.03467367338981,1.03351343567628,1.03428133795967,2.9752333662405,4.06081,4.20002,4.0638271889051,6.36340302096729,6.36340302096729,1.00074300174229,-0.982760060085863,0.156892578608444
349,1.26454968590161,1.14487011733265,1.20927424616508,3.13336618651815,1.2404174452376,1.5,1.3101947671157,-4.17033093963997,-4.22231468219343,1.05625390705289,-1.30934737549736,0.422742547717444,1.0346145066548,1.03345648168483,1.03422292138642,2.97614623843907,4.0610395,4.20002,4.06405127209143,6.28146355676608,6.28146355676608,1.00074162668998,-0.983539738818482,0.156755609824503
358,1.26537751386055,1.14536622666575,1.20996133072207,3.12160213143033,1.23971629543388,1.5,1.30962924999346,-4.02346617821403,-4.0830282760363,1.05639577978862,-1.30492698926586,0.423046258013027,1.03455533991979,1.03339952769337,1.03416450481318,2.97705911063764,4.061269,4.20002,4.06427535527776,6.19952409256488,6.19952409256488,1.00074025163766,-0.9843194175511,0.156618641040561
367,1.26620534181948,1.14586233599885,1.21064841527907,3.10983807634252,1.23901514563016,1.5,1.30906373287121,-3.87660141678808,-3.94374186987917,1.05653765252435,-1.30050660303437,0.423349968308609,1.03449617318478,1.03334257370192,1.03410608823993,2.97797198283621,4.0614985,4.20002,4.0644994384641,6.11758462836367,6.11758462836367,1.00073887658535,-0.985099096283719,0.15648167225662
376,1.26703316977842,1.14635844533195,1.21133549983606,3.09807402125471,1.23831399582645,1.5,1.30849821574897,-3.72973665536213,-3.80445546372203,1.05667952526008,-1.29608621680288,0.423653678604192,1.03443700644977,1.03328561971047,1.03404767166669,2.97888485503477,4.061728,4.20002,4.06472352165043,6.03564516416247,6.03564516416247,1.00073750153304,-0.985878775016337,0.156344703472679
385,1.26786099773736,1.14685455466504,1.21202258439306,3.0863099661669,1.23761284602273,1.5,1.30793269862673,-3.58287189393619,-3.6651690575649,1.05682139799581,-1.29166583057138,0.423957388899775,1.03437783971476,1.03322866571901,1.03398925509344,2.97979772723334,4.0619575,4.20002,4.06494760483676,5.95370569996126,5.95370569996126,1.00073612648072,-0.986658453748956,0.156207734688737
395,1.26878080658062,1.14740578725738,1.21278601167861,3.0732387938471,1.23683379068526,1.5,1.30730434626868,-3.41968882568513,-3.51040638405698,1.05697903436885,-1.28675429031417,0.424294844783756,1.03431209889809,1.03316538350629,1.03392434778984,2.9808120296762,4.0622125,4.20002,4.06519658615491,5.86266185084881,5.86266185084881,1.00073459864482,-0.987524763451865,0.156055547151025
404,1.26960863453956,1.14790189659047,1.21347309623561,3.06147473875929,1.23613264088154,1.5,1.30673882914644,-3.27282406425919,-3.37111997789985,1.05712090710458,-1.28233390408267,0.424598555079339,1.03425293216308,1.03310842951483,1.03386593121659,2.98172490187477,4.062442,4.20002,4.06542066934124,5.7807223866476,5.7807223866476,1.0007332235925,-0.988304442184484,0.155918578367083
413,1.2704364624985,1.14839800592357,1.2141601807926,3.04971068367148,1.23543149107783,1.5,1.3061733120242,-3.12595930283324,-3.23183357174271,1.05726277984031,-1.27791351785118,0.424902265374922,1.03419376542807,1.03305147552338,1.03380751464335,2.98263777407333,4.0626715,4.20002,4.06564475252757,5.6987829224464,5.6987829224464,1.00073184854019,-0.989084120917102,0.155781609583142
422,1.27126429045743,1.14889411525667,1.2148472653496,3.03794662858367,1.23473034127411,1.5,1.30560779490195,-2.97909454140729,-3.09254716558558,1.05740465257604,-1.27349313161969,0.425205975670504,1.03413459869306,1.03299452153193,1.0337490980701,2.9835506462719,4.062901,4.20002,4.06586883571391,5.61684345824519,5.61684345824519,1.00073047348788,-0.989863799649721,0.155644640799201
431,1.27209211841637,1.14939022458977,1.21553434990659,3.02618257349585,1.23402919147039,1.5,1.30504227777971,-2.83222977998135,-2.95326075942845,1.05754652531177,-1.26907274538819,0.425509685966087,1.03407543195805,1.03293756754047,1.03369068149686,2.98446351847047,4.0631305,4.20002,4.06609291890024,5.53490399404399,5.53490399404399,1.00072909843556,-0.990643478382339,0.155507672015259
440,1.27291994637531,1.14988633392287,1.21622143446359,3.01441851840804,1.23332804166667,1.5,1.30447676065747,-2.6853650185554,-2.81397435327132,1.0576883980475,-1.2646523591567,0.42581339626167,1.03401626522304,1.03288061354902,1.03363226492361,2.98537639066904,4.06336,4.20002,4.06631700208657,5.45296452984278,5.45296452984278,1.00072772338325,-0.991423157114958,0.155370703231318
449,1.27403422322533,1.15044097703728,1.21707631358312,3.00149891415132,1.23246785637821,1.5,1.30385090567107,-0.730740283184178,-0.823679532629005,1.05792042932316,-1.25998623666961,0.4263832586943,1.03389941871718,1.03276805882,1.03351686650725,2.99079677811564,4.06381421153846,4.20002,4.06676065262588,5.34792471103291,5.34792471103291,1.00072504628136,-0.99442647383864,0.155099580450788
458,1.27514850007536,1.15099562015168,1.21793119270265,2.98857930989461,1.23160767108975,1.5,1.30322505068467,1.22388445218704,1.16661528801331,1.05815246059882,-1.25532011418252,0.426953121126931,1.03378257221132,1.03265550409098,1.03340146809088,2.99621716556224,4.06426842307692,4.20002,4.0672043031652,5.24288489222304,5.24288489222304,1.00072236917948,-0.997429790562323,0.154828457670259
467,1.27626277692538,1.15155026326609,1.21878607182217,2.97565970563789,1.23074748580129,1.5,1.30259919569827,3.17850918755827,3.15691010865562,1.05838449187448,-1.25065399169543,0.427522983559561,1.03366572570546,1.03254294936196,1.03328606967452,3.00163755300884,4.06472263461538,4.20002,4.06764795370451,5.13784507341316,5.13784507341316,1.00071969207759,-1.000433107286,0.154557334889729
476,1.27737705377541,1.15210490638049,1.2196409509417,2.96274010138117,1.22988730051282,1.5,1.30197334071186,5.13313392292949,5.14720492929794,1.05861652315014,-1.24598786920834,0.428092845992191,1.03354887919959,1.03243039463293,1.03317067125815,3.00705794045544,4.06517684615384,4.20002,4.06809160424382,5.03280525460329,5.03280525460329,1.0007170149757,-1.00343642400969,0.1542862121092
485,1.27849133062543,1.1526595494949,1.22049583006123,2.94982049712446,1.22902711522436,1.5,1.30134748572546,7.08775865830071,7.13749974994025,1.0588485544258,-1.24132174672125,0.428662708424821,1.03343203269373,1.03231783990391,1.03305527284179,3.01247832790204,4.06563105769231,4.20002,4.06853525478313,4.92776543579342,4.92776543579342,1.00071433787382,-1.00643974073337,0.15401508932867
495,1.27972941601435,1.15327581962202,1.22144569574959,2.93546538128366,1.22807135379274,1.5,1.30065209129613,9.25956391982429,9.34893843954283,1.05910636695432,-1.23613716618004,0.429295888905522,1.03330220324278,1.03219277909389,1.03292705237916,3.01850098062049,4.06613573717948,4.20002,4.06902819982682,4.81105452600467,4.81105452600467,1.00071136331616,-1.00977675931524,0.153713841794749
504,1.28084369286437,1.15383046273643,1.22230057486912,2.92254577702695,1.22721116850428,1.5,1.30002623630973,11.2141886551955,11.3392332601851,1.05933839822998,-1.23147104369295,0.429865751338152,1.03318535673692,1.03208022436487,1.0328116539628,3.02392136806709,4.06658994871795,4.20002,4.06947185036613,4.7060147071948,4.7060147071948,1.00070868621428,-1.01278007603892,0.153442719014219
513,1.2819579697144,1.15438510585083,1.22315545398865,2.90962617277023,1.22635098321581,1.5,1.29940038132332,13.1688133905667,13.3295280808275,1.05957042950564,-1.22680492120586,0.430435613770782,1.03306851023105,1.03196766963584,1.03269625554643,3.02934175551369,4.06704416025641,4.20002,4.06991550090544,4.60097488838493,4.60097488838493,1.00070600911239,-1.0157833927626,0.15317159623369
522,1.28307224656442,1.15493974896524,1.22401033310817,2.89670656851351,1.22549079792735,1.5,1.29877452633692,15.123438125938,15.3198229014698,1.0598024607813,-1.22213879871877,0.431005476203412,1.03295166372519,1.03185511490682,1.03258085713007,3.03476214296029,4.06749837179487,4.20002,4.07035915144475,4.49593506957506,4.49593506957506,1.0007033320105,-1.01878670948629,0.15290047345316
531,1.28418652341445,1.15549439207964,1.2248652122277,2.8837869642568,1.22463061263889,1.5,1.29814867135052,17.0780628613092,17.3101177221121,1.06003449205696,-1.21747267623168,0.431575338636043,1.03283481721933,1.0317425601778,1.0324654587137,3.04018253040689,4.06795258333333,4.20002,4.07080280198407,4.39089525076518,4.39089525076518,1.00070065490862,-1.02179002620997,0.152629350672631
540,1.28530080026447,1.15604903519405,1.22572009134723,2.87086736000008,1.22377042735043,1.5,1.29752281636412,19.0326875966804,19.3004125427544,1.06026652333262,-1.21280655374459,0.432145201068673,1.03271797071347,1.03163000544878,1.03235006029734,3.04560291785349,4.06840679487179,4.20002,4.07124645252338,4.28585543195531,4.28585543195531,1.00069797780673,-1.02479334293365,0.152358227892101
546,1.28418046377512,1.15586208577047,1.22520661633082,2.86582457632105,1.2242856034733,1.5,1.29773304071501,18.8170471838018,19.1595683983054,1.05999330420154,-1.21178872376538,0.431301671239188,1.03266889089834,1.03158446231972,1.03230219207734,3.04197188958861,4.06859554170007,4.20002,4.07142627750833,4.29396189746465,4.29396189746465,1.00069575367153,-1.0233393482641,0.152120151641955
553,1.28287340453755,1.15564397810962,1.22460756214501,2.85994132869552,1.22488664228333,1.5,1.29797830245771,18.5654667021102,18.9952502297816,1.05967454854861,-1.21060125545631,0.430317553104789,1.03261163111402,1.03153132866915,1.03224634582067,3.03773568994625,4.06881574633306,4.20002,4.07163607332411,4.30341944055889,4.30341944055889,1.00069315884712,-1.02164302114963,0.151842396016785
559,1.28175306804821,1.15545702868603,1.22409408712861,2.85489854501649,1.2254018184062,1.5,1.2981885268086,18.3498262892316,18.8544060853326,1.05940132941754,-1.2095834254771,0.429474023275304,1.03256255129889,1.03148578554008,1.03219847760066,3.03410466168137,4.06900449316134,4.20002,4.07181589830906,4.31152590606824,4.31152590606824,1.00069093471192,-1.02018902648008,0.151604319766639
565,1.28063273155886,1.15527007926245,1.2235806121122,2.84985576133747,1.22591699452908,1.5,1.29839875115949,18.1341858763531,18.7135619408836,1.05912811028646,-1.20856559549789,0.428630493445819,1.03251347148376,1.03144024241102,1.03215060938066,3.03047363341649,4.06919323998962,4.20002,4.07199572329402,4.31963237157758,4.31963237157758,1.00068871057672,-1.01873503181053,0.151366243516493
572,1.27932567232129,1.1550519716016,1.22298155792639,2.84397251371193,1.2265180333391,1.5,1.2986440129022,17.8826053946614,18.5492437723598,1.05880935463353,-1.20737812718881,0.42764637531142,1.03245621169944,1.03138710876045,1.03209476312399,3.02623743377413,4.06941344462261,4.20002,4.07220551910979,4.32908991467182,4.32908991467182,1.00068611575231,-1.01703870469606,0.151088487891323
578,1.27820533583194,1.15486502217802,1.22246808290998,2.83892973003291,1.22703320946197,1.5,1.29885423725308,17.6669649817829,18.4083996279108,1.05853613550245,-1.20636029720961,0.426802845481936,1.03240713188432,1.03134156563139,1.03204689490399,3.02260640550926,4.06960219145089,4.20002,4.07238534409475,4.33719638018116,4.33719638018116,1.00068389161711,-1.01558471002651,0.150850411641177
585,1.27689827659437,1.15464691451717,1.22186902872417,2.83304648240737,1.22763424827199,1.5,1.29909949899579,17.4153845000912,18.244081459387,1.05821737984952,-1.20517282890053,0.425818727347537,1.0323498721,1.03128843198082,1.03199104864732,3.0183702058669,4.06982239608388,4.20002,4.07259513991052,4.3466539232754,4.3466539232754,1.0006812967927,-1.01388838291204,0.150572656016007
591,1.27577794010502,1.15445996509359,1.22135555370776,2.82800369872835,1.22814942439487,1.5,1.29930972334668,17.1997440872127,18.103237314938,1.05794416071844,-1.20415499892132,0.424975197518052,1.03230079228487,1.03124288885176,1.03194318042732,3.01473917760202,4.07001114291216,4.20002,4.07277496489548,4.35476038878474,4.35476038878474,1.0006790726575,-1.01243438824249,0.150334579765861
597,1.27465760361568,1.15427301567,1.22084207869136,2.82296091504932,1.22866460051774,1.5,1.29951994769757,16.9841036743341,17.962393170489,1.05767094158737,-1.20313716894211,0.424131667688567,1.03225171246974,1.03119734572269,1.03189531220731,3.01110814933714,4.07019988974044,4.20002,4.07295478988043,4.36286685429409,4.36286685429409,1.0006768485223,-1.01098039357294,0.150096503515715
604,1.27335054437811,1.15405490800915,1.22024302450555,2.81707766742379,1.22926563932777,1.5,1.29976520944027,16.7325231926425,17.7980750019652,1.05735218593444,-1.20194970063304,0.423147549554168,1.03219445268542,1.03114421207212,1.03183946595064,3.00687194969478,4.07042009437343,4.20002,4.07316458569621,4.37232439738832,4.37232439738832,1.00067425369789,-1.00928406645847,0.149818747890545
610,1.27223020788876,1.15386795858557,1.21972954948914,2.81203488374476,1.22978081545064,1.5,1.29997543379116,16.5168827797639,17.6572308575162,1.05707896680336,-1.20093187065383,0.422304019724683,1.03214537287029,1.03109866894306,1.03179159773064,3.0032409214299,4.07060884120171,4.20002,4.07334441068116,4.38043086289767,4.38043086289767,1.00067202956269,-1.00783007178892,0.149580671640399
